"y","x","date","subcat","cat"
29.318464,30.846044,"2012-03-10 14:17:00",37,32
30.415838,31.562118,"2012-03-25 23:27:00",110,108
30.969603,31.192812,"2012-03-23 05:00:00",22,101
29.407521,30.866398,"2012-02-03 01:14:00",37,32
30.516726,31.20918,"2012-03-26 01:07:00",110,108
29.417016,30.712002,"2012-03-25 01:25:00",37,32
28.840695,30.908413,"2011-11-11 01:03:00",37,32
30.076397,31.259775,"2012-03-26 12:22:00",109,108
31.205051,31.111309,"2012-03-26 12:15:00",37,32
29.958456,31.224134,"2012-03-26 12:37:00",37,32
29.237895,30.791346,"2012-03-26 12:49:00",37,32
29.307212,30.834447,"2012-03-26 12:59:00",39,32
29.056316,31.091608,"2012-01-30 13:34:00",37,32
29.059158,31.093764,"2012-02-15 20:46:00",37,32
28.905778,30.573958,"2012-03-26 13:51:00",37,32
29.07875,31.112288,"2012-03-19 13:52:00",37,32
29.064034,31.094494,"2012-03-13 13:01:00",37,32
29.086943,31.030643,"2012-03-26 13:12:00",37,32
29.059545,31.123274,"2012-03-26 13:06:00",37,32
29.957603,31.218968,"2012-03-26 13:28:00",37,32
28.905778,30.573958,"2012-03-26 13:22:00",37,32
29.329228,30.822404,"2012-03-26 13:35:00",37,32
29.337016,30.826037,"2012-03-26 13:22:00",37,32
29.338232,30.836787,"2012-03-26 13:39:00",37,32
28.905778,30.573958,"2012-03-26 13:07:00",37,32
29.338064,30.837495,"2012-03-26 13:12:00",37,32
29.338513,30.842602,"2012-03-26 13:18:00",37,32
29.302114,30.854825,"2012-03-26 13:39:00",37,32
29.325398,30.823968,"2012-03-26 13:28:00",37,32
29.116136,31.064617,"2012-03-26 13:17:00",37,32
29.326053,30.823829,"2012-03-26 13:32:00",43,32
31.142326,29.840565,"2012-03-26 13:08:00",22,101
29.328223,30.823593,"2012-03-26 13:40:00",37,32
29.327147,30.824076,"2012-03-26 13:44:00",37,32
29.327494,30.824001,"2012-03-26 13:47:00",37,32
29.116136,31.064617,"2012-03-26 22:03:00",37,32
29.301457,30.918783,"2011-11-10 01:10:00",37,32
29.33977,31.20693,"2012-03-26 22:26:00",38,32
29.069148,31.123274,"2012-02-26 22:06:00",37,32
29.27817,30.862923,"2012-03-01 22:26:00",37,32
29.33233,31.208385,"2012-03-26 22:31:00",38,32
29.339681,31.206818,"2012-03-26 22:41:00",38,32
30.080695,31.219516,"2012-03-23 23:30:00",22,101
29.076321,31.09693,"2011-02-26 22:54:00",37,32
29.334528,31.208417,"2012-03-26 23:02:00",38,32
29.417016,30.712002,"2012-03-26 23:52:00",37,32
29.407521,30.866398,"2011-07-06 23:21:00",37,32
29.320425,30.852251,"2012-01-27 13:13:00",37,32
29.355785,31.219864,"2012-03-26 23:37:00",38,32
29.352825,30.683285,"2012-01-11 23:40:00",37,32
28.297814,30.711656,"2012-03-26 23:07:00",37,32
29.476222,30.834102,"2012-03-27 00:11:00",37,32
29.292533,30.871304,"2011-09-27 01:10:00",37,32
29.333119,30.8414,"2012-03-27 00:22:00",37,32
29.327409,30.8471,"2012-03-27 01:01:00",37,32
29.417016,30.712002,"2012-03-27 01:20:00",37,32
29.417016,30.712002,"2012-03-27 01:32:00",37,32
29.318604,30.845558,"2012-01-27 01:30:00",37,32
29.301457,30.918783,"2011-05-27 13:45:00",37,32
29.37205,30.690323,"2012-03-27 01:53:00",37,32
29.389512,30.447285,"2011-03-27 13:53:00",37,32
29.301457,30.918783,"2011-03-27 13:53:00",37,32
29.320425,30.852251,"2012-01-27 13:59:00",37,32
29.365991,30.689464,"2012-03-27 01:22:00",37,32
29.384839,30.710836,"2012-03-27 02:29:00",37,32
29.301457,30.918783,"2011-12-27 01:32:00",37,32
29.38095,30.703884,"2012-03-27 01:34:00",37,32
29.295952,30.790401,"2012-03-27 02:51:00",37,32
29.371377,30.82336,"2012-03-27 01:00:00",37,32
29.282951,30.871304,"2011-07-18 01:21:00",37,32
29.273378,30.857429,"2012-02-02 01:56:00",37,32
29.962696,31.270419,"2012-03-27 15:30:00",26,111
29.302114,30.876797,"2012-03-27 13:53:00",37,32
28.837377,30.908435,"2012-03-26 01:37:00",37,32
30.005239,31.21461,"2012-03-27 13:58:00",38,32
29.301457,30.918783,"2012-01-10 01:50:00",37,32
28.837048,30.908885,"2011-11-01 23:45:00",37,32
30.570453,31.010573,"2012-03-28 01:59:00",104,101
31.040948,31.389457,"2012-03-28 01:07:00",109,108
27.675173,30.786019,"2012-03-28 13:08:00",110,108
30.123466,31.338233,"2012-02-13 04:30:00",22,101
31.083202,31.491318,"2012-03-27 15:55:00",104,101
30.076402,31.345554,"2012-03-28 13:47:00",110,108
30.056959,31.196299,"2012-03-16 05:47:00",22,101
30.974229,30.478401,"2012-03-26 14:32:00",102,101
29.980814,31.147974,"2011-11-28 13:40:00",38,32
29.302114,30.876797,"2012-03-27 13:53:00",37,32
29.368537,31.001452,"2012-03-29 01:47:00",38,32
29.318604,30.845558,"2012-03-29 13:40:00",37,32
29.318604,30.845558,"2012-03-29 13:56:00",37,32
29.318604,30.845558,"2012-03-29 13:16:00",37,32
29.318604,30.845558,"2012-03-29 13:27:00",37,32
29.332143,30.85881,"2012-03-29 13:33:00",37,32
29.307342,30.840399,"2011-11-16 13:46:00",37,32
29.318449,30.85331,"2011-07-20 13:09:00",38,32
29.325328,30.85469,"2012-01-03 13:23:00",37,32
29.318604,30.845558,"2012-03-29 13:40:00",37,32
29.301989,30.848648,"2012-03-29 13:37:00",37,32
30.129704,31.351086,"2012-03-27 02:00:00",110,108
29.356279,30.98141,"2011-03-30 01:04:00",37,32
30.018749,31.234838,"2012-03-27 08:38:00",117,113
29.356279,30.970423,"2011-03-30 01:49:00",37,32
29.986611,31.285396,"2011-11-29 01:05:00",22,101
29.356279,30.970423,"2011-03-30 13:23:00",37,32
29.356279,30.970423,"2011-10-05 13:32:00",37,32
29.308402,30.84285,"2012-03-30 13:39:00",37,32
29.308402,30.84285,"2011-09-04 13:46:00",37,32
30.111132,31.294745,"2012-03-30 13:19:00",37,32
29.285246,30.839137,"2012-03-30 13:54:00",37,32
29.285246,30.839137,"2012-03-30 13:57:00",38,32
30.574995,31.503682,"2012-03-27 06:00:00",22,101
30.574995,31.503682,"2012-03-27 06:00:00",22,101
29.681544,31.052437,"2012-03-30 13:38:00",39,32
29.983752,31.268033,"2012-03-03 19:36:00",22,101
29.308402,30.84285,"2011-11-15 13:44:00",37,32
29.319152,30.853831,"2012-03-09 13:55:00",37,32
28.905778,30.573958,"2012-03-15 13:09:00",37,32
29.27817,30.857429,"2012-03-30 13:24:00",37,32
29.306914,30.862923,"2012-03-30 13:34:00",37,32
28.905778,30.573958,"2012-02-08 13:33:00",37,32
28.905778,30.573958,"2012-01-01 13:37:00",37,32
28.905778,30.573958,"2012-01-18 13:40:00",37,32
28.905778,30.573958,"2012-02-22 13:42:00",37,32
28.905778,30.573958,"2011-11-15 13:45:00",37,32
29.520917,30.854701,"2012-03-30 13:45:00",37,32
29.311704,30.857429,"2012-03-30 13:03:00",37,32
29.297334,30.868416,"2012-03-30 13:07:00",37,32
28.905778,30.573958,"2012-03-14 13:11:00",37,32
28.905778,30.573958,"2012-03-26 13:14:00",37,32
28.905778,30.573958,"2012-03-29 13:16:00",37,32
28.905778,30.573958,"2012-02-08 13:18:00",37,32
28.905778,30.573958,"2011-12-13 13:20:00",37,32
30.165196,31.311427,"2012-03-30 13:16:00",37,32
29.066127,31.099384,"2012-03-27 00:25:00",43,32
29.059545,31.112288,"2012-03-30 21:43:40",37,32
29.38235,31.024686,"2012-03-04 13:40:00",37,32
29.08053,31.091145,"2012-03-03 13:30:00",37,32
29.288676,30.759021,"2012-03-30 13:45:00",37,32
29.308402,30.84285,"2011-12-04 13:46:00",37,32
29.093152,31.134261,"2012-03-30 21:52:14",37,32
29.292543,30.862923,"2012-03-30 13:50:00",37,32
29.356279,30.970423,"2012-02-06 13:53:00",37,32
29.073949,31.128767,"2012-03-30 22:01:16",37,32
29.351006,30.988425,"2012-03-30 22:00:00",37,32
29.059545,31.112288,"2012-03-30 22:04:45",37,32
29.059545,31.128767,"2012-03-30 22:09:07",37,32
29.321283,30.868416,"2012-03-30 22:00:00",37,32
28.905778,30.573958,"2012-03-20 22:38:00",37,32
28.905778,30.573958,"2012-03-14 22:41:00",37,32
28.905778,30.573958,"2012-03-30 22:43:00",37,32
28.905778,30.573958,"2012-02-14 22:46:00",37,32
28.905778,30.573958,"2012-01-18 22:47:00",37,32
28.905778,30.573958,"2012-02-29 22:52:00",37,32
28.905778,30.573958,"2012-03-02 22:55:00",37,32
28.905778,30.573958,"2011-12-21 22:57:00",37,32
28.905778,30.573958,"2012-02-15 22:58:00",37,32
28.905778,30.573958,"2012-02-08 23:00:00",37,32
29.383397,31.027776,"2012-03-04 23:57:00",37,32
29.383397,31.027776,"2012-03-31 00:20:00",37,32
29.334087,30.849388,"2012-03-31 00:33:00",37,32
29.334087,30.849388,"2012-03-31 00:59:00",37,32
29.432844,30.984314,"2012-03-31 01:55:00",37,32
29.356279,30.970423,"2011-03-31 01:09:00",37,32
29.351006,30.988425,"2012-03-31 01:28:00",37,32
29.417016,30.712002,"2012-03-31 01:40:00",38,32
29.311396,30.863792,"2012-03-31 01:31:00",37,32
29.301816,30.848343,"2012-03-31 01:35:00",37,32
29.32307,30.853836,"2012-03-31 01:28:00",37,32
29.287752,30.978279,"2012-03-31 01:50:00",37,32
29.226939,30.776932,"2012-03-31 01:17:00",37,32
29.324315,30.825722,"2012-03-31 01:35:00",38,32
28.905778,30.573958,"2012-03-31 13:44:00",37,32
29.116136,31.064617,"2012-03-31 13:51:00",37,32
29.162934,30.964727,"2012-02-08 13:52:00",37,32
29.058553,31.023058,"2012-03-31 13:01:00",37,32
29.069935,31.067363,"2012-03-31 13:09:00",37,32
29.138193,31.036739,"2012-01-13 13:19:00",37,32
30.096263,31.199621,"2012-03-21 13:33:00",22,101
29.25664,31.097298,"2012-03-31 13:27:00",43,32
29.212557,30.859329,"2012-03-31 13:26:00",37,32
29.093552,30.99001,"2012-03-31 13:31:00",43,32
29.198203,30.957559,"2012-03-31 13:33:00",37,32
29.198203,30.957559,"2012-03-31 13:39:00",37,32
29.2993,30.862702,"2011-12-13 13:24:00",43,32
29.086943,31.030643,"2012-03-31 22:51:00",37,32
29.304322,30.835191,"2012-04-01 00:49:00",37,32
29.304341,30.834985,"2012-04-01 01:05:00",37,32
29.304575,30.8355,"2012-04-01 01:31:00",37,32
29.304388,30.834502,"2012-04-01 01:28:00",37,32
29.124798,31.172278,"2012-04-01 01:11:00",37,32
29.053412,31.130943,"2011-04-01 01:17:00",37,32
26.20871,32.059318,"2012-04-01 01:48:00",38,32
29.329515,31.207361,"2012-04-01 02:03:00",38,32
31.22242,31.313162,"2012-04-01 01:22:00",37,32
29.318464,30.846044,"2012-04-01 01:29:00",37,32
29.109379,31.102812,"2012-04-01 01:46:00",43,32
29.318464,30.846044,"2012-04-01 01:59:00",37,32
30.03418,31.516632,"2012-02-22 12:05:00",104,101
30.093186,31.315144,"2012-06-29 19:50:00",22,101
27.183781,31.185049,"2012-04-01 13:31:00",37,32
27.183781,31.185049,"2012-04-01 13:41:00",38,32
30.14713,31.419493,"2012-04-01 20:00:00",104,101
30.110387,31.326987,"2012-04-02 07:00:00",22,101
30.538136,31.21363,"2012-04-03 11:14:00",109,108
29.206609,30.967382,"2012-04-03 13:40:00",37,32
29.959424,31.267157,"2012-04-01 16:30:00",22,101
30.568506,31.440725,"2012-04-01 01:54:00",22,101
29.095437,30.943127,"2011-03-03 01:10:00",37,32
30.565167,31.157877,"2012-04-02 13:27:00",109,108
31.200092,29.918739,"2012-04-27 02:15:00",22,101
30.082577,31.250328,"2012-04-04 13:03:00",110,108
29.962696,31.270076,"2012-04-04 13:24:00",36,34
30.062068,31.347373,"2012-03-23 22:00:00",22,101
30.069285,31.214732,"2012-04-05 13:51:00",110,108
31.262608,29.997554,"2012-04-05 13:02:00",38,32
30.037748,31.224098,"2012-04-01 13:34:00",43,32
29.320634,30.839182,"2012-04-05 13:37:00",37,32
29.903912,30.456429,"2012-04-02 01:06:00",22,101
29.477986,30.961645,"2012-03-22 13:09:00",37,32
30.147632,31.423988,"2012-04-02 13:22:00",22,101
29.318604,30.845558,"2012-04-07 01:20:00",37,32
30.100649,31.30023,"2012-04-06 13:29:00",104,101
29.206609,30.967382,"2012-04-07 13:13:00",37,32
29.407521,30.866398,"2012-04-07 13:25:00",37,32
29.340561,30.855721,"2012-04-08 01:51:00",37,32
29.317827,30.848576,"2012-04-08 01:07:00",37,32
29.318604,30.845558,"2012-04-08 01:17:00",37,32
29.318604,30.845558,"2012-04-08 01:32:00",37,32
30.046989,31.326999,"2012-01-03 13:17:00",22,101
30.037945,31.215194,"2012-04-08 13:02:00",110,108
29.268576,30.854825,"2012-04-08 13:33:00",37,32
29.257861,30.896431,"2011-09-14 11:47:00",37,32
29.313192,30.833923,"2011-07-12 12:24:00",37,32
30.09413,31.269033,"2012-04-11 10:00:00",22,101
29.26241,30.861084,"2012-04-11 22:33:00",37,32
29.30683,30.843965,"2012-03-30 15:35:00",37,32
29.348837,30.988901,"2011-04-11 23:50:00",37,32
29.273378,30.868416,"2012-03-30 15:52:00",37,32
29.287752,30.857429,"2012-04-12 00:22:00",39,32
29.330862,30.846443,"2012-03-30 16:28:00",37,32
29.302124,30.868416,"2012-04-12 16:27:00",37,32
29.311704,30.862923,"2012-03-30 16:32:00",37,32
29.848431,31.333742,"2012-04-11 23:40:00",104,101
29.98173,31.284495,"2012-04-15 01:41:00",116,113
29.346769,30.972144,"2011-12-30 01:44:00",37,32
31.040948,31.37847,"2012-04-15 01:02:00",37,32
29.346049,30.97371,"2011-12-04 01:42:00",37,32
29.386527,30.879866,"2012-02-03 13:46:00",37,32
29.451711,30.879746,"2012-04-13 13:43:00",37,32
29.322971,31.001176,"2012-03-23 13:58:00",37,32
30.062933,31.246442,"2012-04-13 12:00:00",115,113
31.027335,30.466877,"2012-04-13 22:05:00",37,32
29.417016,30.712002,"2012-04-14 01:28:00",37,32
29.417016,30.712002,"2012-04-14 01:38:00",39,32
29.417016,30.712002,"2012-04-14 01:46:00",39,32
29.306914,30.862923,"2012-04-14 01:53:00",39,32
30.592207,30.897313,"2012-04-15 21:21:00",31,118
30.795556,31.005422,"2012-04-15 13:24:00",117,113
30.118168,31.358239,"2012-04-12 01:02:00",22,101
31.245573,29.999309,"2012-04-17 01:00:00",104,101
29.417016,30.712002,"2012-04-17 13:43:00",37,32
29.417016,30.712002,"2012-04-17 13:11:00",37,32
29.417016,30.712002,"2012-04-17 13:26:00",37,32
30.081728,31.189732,"2013-04-02 03:23:00",102,101
30.033333,31.283333,"2012-04-10 19:03:00",22,101
29.417016,30.712002,"2012-04-17 13:39:00",37,32
29.328416,30.808084,"2011-04-09 22:59:00",37,32
29.318613,30.845429,"2011-05-22 23:08:00",37,32
29.339053,30.704458,"2011-04-21 22:47:00",37,32
29.341643,30.639919,"2011-03-16 22:24:00",37,32
30.088799,31.245355,"2012-04-18 00:33:00",104,101
29.968569,31.176648,"2012-04-19 10:40:00",109,108
29.848691,31.334407,"2012-04-19 00:20:00",104,101
30.044172,31.333547,"2012-04-20 22:00:00",22,101
27.183781,31.185049,"2012-04-20 01:06:00",110,108
29.417016,30.712002,"2012-04-11 14:00:00",104,101
30.370852,30.578927,"2012-01-29 11:47:00",22,101
31.132792,29.94987,"2012-02-08 19:30:00",104,101
30.057517,31.235933,"2012-04-17 00:05:00",102,101
29.997566,31.152937,"2012-03-12 17:05:00",102,101
29.997566,31.152937,"2012-03-12 17:05:00",104,101
29.96887,31.258643,"2012-04-21 01:42:00",38,32
30.786509,31.000376,"2011-10-06 01:15:00",22,101
30.075784,31.198692,"2012-04-21 10:21:00",36,34
30.075784,31.198692,"2012-04-21 10:21:00",102,101
30.120549,31.340272,"2011-07-21 19:59:00",38,32
30.008567,31.188471,"2012-04-20 09:00:00",22,101
30.019784,31.236335,"2011-08-23 13:35:00",22,101
29.417318,30.873006,"2012-04-22 19:18:00",37,32
29.417873,30.872758,"2012-04-22 19:06:00",37,32
29.321283,30.846443,"2012-04-01 01:45:00",43,32
30.013374,31.000252,"2012-04-15 18:24:00",22,101
30.098178,31.267183,"2011-11-23 02:30:00",22,101
30.049292,31.335749,"2012-04-23 18:02:00",104,101
29.419641,30.870982,"2012-04-25 14:46:00",37,32
29.417064,30.859692,"2012-04-25 15:14:00",37,32
29.311694,30.876797,"2012-04-25 15:42:00",37,32
29.407521,30.866398,"2012-04-25 15:56:00",37,32
29.407521,30.866398,"2012-04-25 15:56:00",38,32
29.316088,30.854004,"2012-04-25 16:26:00",37,32
29.33743,30.844513,"2012-04-25 19:51:00",37,32
29.36343,30.8531,"2012-04-25 19:57:00",37,32
29.358067,30.866511,"2012-04-25 20:02:00",37,32
30.06095,31.381845,"2012-04-25 04:00:00",22,101
30.054874,31.289995,"2012-04-25 13:22:00",104,101
30.132217,31.423226,"2012-02-24 05:00:00",22,101
30.290294,31.766376,"2012-03-18 14:10:00",104,101
30.054233,31.195785,"2012-04-27 13:49:00",35,34
30.051988,31.190355,"2012-04-27 23:06:00",22,101
31.087107,29.721804,"2012-04-28 03:00:00",22,101
31.200092,29.918739,"2012-04-28 13:33:00",22,101
29.844448,31.326382,"2012-03-14 11:00:00",22,101
29.985564,31.284464,"2012-03-14 11:00:00",22,101
29.988538,31.15391,"2012-04-15 03:57:00",22,101
30.657039,30.614464,"2012-04-28 13:01:00",22,101
30.145413,31.340261,"2012-04-29 01:07:00",116,113
30.103356,31.304196,"2012-04-28 01:43:00",43,32
30.126798,31.369559,"2012-04-01 13:43:00",35,34
31.05102,31.382632,"2012-03-14 19:40:00",102,101
31.143823,29.707695,"2012-02-14 23:02:00",22,101
29.996923,31.325098,"2012-05-02 01:50:00",39,32
29.98077,31.275018,"2012-05-02 04:42:00",22,101
29.994215,31.455941,"2012-05-01 19:30:00",22,101
30.021662,31.177869,"2012-05-04 13:15:00",22,101
30.112265,31.355827,"2012-05-03 04:00:00",22,101
30.070291,31.321533,"2012-05-04 11:00:00",22,101
30.037934,31.210902,"2012-05-02 17:00:00",22,101
29.296715,30.84696,"2012-05-05 15:03:00",37,32
29.32157,30.841548,"2012-05-05 15:18:00",39,32
29.324324,30.838971,"2012-05-05 15:24:00",37,32
29.327804,30.83684,"2012-05-05 15:32:00",37,32
30.0364,31.362624,"2011-03-10 11:18:00",116,113
30.036825,31.281685,"2012-05-06 13:46:00",110,108
30.284656,31.774266,"2012-05-06 13:46:00",38,32
30.115954,31.356102,"2012-04-25 10:50:00",22,101
31.193044,29.891273,"2012-02-06 03:00:00",22,101
30.101907,31.288954,"2012-05-01 13:24:00",110,108
30.793043,30.999464,"2012-05-06 05:42:00",22,101
29.895045,30.895627,"2012-02-24 04:00:00",22,101
30.079944,31.258431,"2012-05-07 01:05:00",110,108
30.007714,31.261853,"2012-05-04 07:30:00",22,101
30.139195,31.324563,"2012-05-07 13:00:00",109,108
29.966834,32.549807,"2012-06-05 05:30:00",22,101
30.112461,31.355936,"2012-04-05 05:00:00",22,101
30.163092,31.341602,"2012-03-19 01:10:00",22,101
30.278836,31.330293,"2012-04-01 20:30:00",22,101
30.059953,31.244033,"2012-05-12 13:30:00",22,101
29.991216,31.128639,"2012-05-12 07:00:00",22,101
30.069777,31.264313,"2012-05-13 13:08:00",35,34
30.053945,31.252959,"2012-05-14 11:40:00",114,113
30.096994,31.211122,"2012-05-15 14:12:00",22,101
30.080543,31.222003,"2012-05-16 20:00:00",22,101
30.059037,31.320043,"2012-05-18 04:00:00",22,101
31.245589,32.277301,"2012-05-18 13:10:00",22,101
30.140904,31.387284,"2012-05-15 01:03:00",22,101
30.12824,31.375091,"2012-05-15 01:03:00",22,101
30.133741,31.337676,"2012-05-18 13:34:00",116,113
30.059923,31.349958,"2012-05-18 22:03:00",22,101
29.308402,30.84285,"2012-05-19 00:20:00",37,32
30.786509,31.000376,"2012-05-19 10:04:00",22,101
27.178312,31.185926,"2012-05-19 01:04:00",22,101
30.080964,31.314824,"2012-05-06 01:04:00",116,113
30.051568,31.244183,"2012-05-18 19:00:00",104,101
30.126608,31.33534,"2012-05-20 02:30:00",22,101
30.084074,31.248667,"2012-05-21 09:00:00",22,101
31.208804,29.931664,"2012-05-21 19:00:00",104,101
29.965996,30.930103,"2012-03-16 23:30:00",22,101
29.994596,31.152426,"2012-05-22 01:00:00",22,101
30.105334,31.291976,"2012-05-20 09:00:00",22,101
29.33781,30.845285,"2012-05-25 01:57:00",37,32
29.311694,30.854825,"2012-05-25 01:43:00",37,32
29.342674,30.86815,"2012-05-25 13:25:00",37,32
29.292543,30.978279,"2012-05-25 13:33:00",37,32
29.302124,30.873909,"2012-05-25 13:36:00",37,32
29.311704,30.873909,"2012-05-25 13:39:00",37,32
29.849269,31.548822,"2012-05-25 13:06:00",104,101
29.311118,30.864092,"2012-05-25 13:34:00",37,32
29.326073,30.868416,"2012-05-25 13:45:00",37,32
29.294031,30.771439,"2012-05-25 13:52:00",37,32
29.308402,30.84285,"2012-05-25 13:55:00",22,101
29.421962,30.864196,"2012-05-26 01:05:00",37,32
29.318604,30.845558,"2012-05-26 13:59:00",37,32
29.342352,30.925064,"2012-05-26 22:15:00",39,32
30.052925,31.265582,"2011-12-01 05:30:00",22,101
29.297333,30.895882,"2012-05-27 13:11:00",37,32
30.143907,31.289336,"2012-05-03 22:07:00",22,101
30.017315,31.195702,"2012-05-25 01:04:00",22,101
31.172804,29.933334,"2012-05-29 22:30:00",22,101
31.24583,29.974444,"2012-05-21 04:34:00",22,101
29.846532,31.324064,"2012-05-26 17:30:00",22,101
29.966834,32.549807,"2012-05-29 13:08:00",22,101
29.337413,30.862972,"2012-05-30 23:44:00",37,32
29.286549,30.910631,"2012-05-31 00:16:00",37,32
29.980707,31.24993,"2012-05-31 00:05:00",37,32
31.219147,29.936338,"2012-05-01 08:33:00",38,32
30.291359,31.715983,"2012-03-21 21:30:00",22,101
30.099845,31.250746,"2012-05-12 17:00:00",22,101
29.787789,31.018352,"2012-06-01 01:32:00",37,32
29.320634,30.839182,"2012-06-01 01:42:00",37,32
30.113426,31.352463,"2012-06-01 06:22:00",22,101
29.963105,31.283937,"2012-06-03 04:37:00",104,101
30.145221,31.346331,"2012-05-06 14:28:00",22,101
29.297334,30.851936,"2012-06-05 13:51:00",22,101
29.308751,30.832883,"2012-06-05 13:02:00",37,32
29.332181,30.843547,"2012-06-05 13:25:00",37,32
30.076379,31.331215,"2012-06-03 20:30:00",22,101
31.258537,29.996054,"2012-06-04 05:00:00",22,101
29.318079,30.790928,"2012-06-05 22:09:00",37,32
29.31952,30.796883,"2012-06-05 22:24:00",37,32
29.977842,30.9356,"2012-05-06 03:30:00",22,101
31.153035,29.97303,"2012-06-06 13:14:00",39,32
30.133095,31.351947,"2012-06-05 22:48:00",104,101
30.776212,31.011238,"2011-09-09 01:25:00",22,101
30.104422,31.333977,"2012-06-05 12:53:00",22,101
29.999122,31.195527,"2012-06-09 00:49:00",22,101
29.322074,30.783729,"2012-06-05 22:35:00",37,32
30.128476,31.364273,"2012-04-20 13:42:00",22,101
29.686615,31.050956,"2012-06-02 13:05:00",37,32
30.090834,31.315756,"2012-05-10 06:45:00",22,101
30.130385,31.376855,"2012-07-06 16:56:00",22,101
30.092117,31.29115,"2012-06-10 21:00:00",104,101
30.098532,31.321324,"2012-06-15 01:25:00",104,101
29.96113,30.908739,"2012-06-13 08:07:00",22,101
30.074212,31.248329,"2012-06-15 01:08:00",26,111
30.061574,31.357918,"2012-06-16 00:05:00",104,101
31.200033,29.929085,"2012-06-18 23:55:00",22,101
31.224762,29.936381,"2012-06-19 14:00:00",22,101
31.224735,29.936391,"2012-06-19 08:30:00",22,101
29.952472,31.306981,"2012-06-11 21:40:00",22,101
30.024263,31.388467,"2012-06-08 22:17:00",26,111
31.200033,29.934578,"2012-06-20 20:38:00",104,101
31.211596,29.926832,"2012-06-21 20:35:00",104,101
31.200092,29.918739,"2012-06-21 08:00:00",22,101
30.158043,31.188049,"2012-06-24 11:58:00",22,101
31.280097,30.010517,"2012-06-12 11:00:00",22,101
30.011567,31.208144,"2012-06-24 15:00:00",22,101
31.405498,30.422682,"2011-06-25 13:01:00",116,113
30.001177,31.165162,"2012-06-20 21:02:00",22,101
30.786509,31.000376,"2012-06-25 13:20:00",22,101
30.053202,31.293106,"2012-06-24 01:11:00",22,101
29.641146,34.875168,"2012-06-25 13:22:00",43,32
27.257896,33.811607,"2012-12-15 10:59:00",116,113
30.040714,31.22274,"2012-06-02 23:32:00",104,101
29.927719,30.961799,"2012-06-21 06:30:00",31,118
30.086855,31.289029,"2012-05-08 07:00:00",22,101
30.006266,31.172922,"2012-06-26 10:14:00",39,32
31.043613,30.474975,"2012-04-26 10:51:00",38,32
30.725535,31.669912,"2012-06-01 13:00:00",31,118
31.195335,29.934578,"2012-06-26 11:30:00",110,108
30.123753,31.336325,"2012-06-24 11:32:00",109,108
30.056527,31.337949,"2012-02-26 07:36:00",22,101
30.135818,31.347611,"2012-06-24 17:00:00",22,101
30.329237,31.216847,"2012-06-10 12:26:00",116,113
30.537926,31.14083,"2012-06-26 13:03:00",37,32
30.094778,31.204271,"2012-06-26 13:44:00",116,113
29.989807,31.230525,"2012-06-26 14:20:00",39,32
31.127837,29.784289,"2012-06-16 03:00:00",22,101
30.228341,31.479895,"2012-06-26 13:55:00",110,108
31.086978,29.724247,"2012-04-24 01:01:00",22,101
30.205271,31.457504,"2012-06-26 13:26:00",43,32
29.975321,31.258467,"2012-06-26 13:34:00",116,113
29.969366,31.243314,"2012-06-26 13:30:00",22,101
29.94946,30.887916,"2012-06-27 01:44:00",22,101
31.063449,29.813813,"2012-06-27 01:43:00",119,118
30.016894,31.377034,"2012-06-20 11:41:00",39,32
30.596492,32.271459,"2012-06-27 11:26:00",22,101
30.107068,31.375772,"2012-06-18 13:51:00",22,101
30.10281,31.277041,"2012-06-20 13:11:00",22,101
31.344464,31.666021,"2012-06-27 23:50:00",31,118
30.07303,31.238761,"2012-05-12 00:23:00",104,101
30.016894,31.377034,"2012-06-12 07:30:00",43,32
30.016894,31.377034,"2012-06-28 07:39:00",43,32
30.061909,31.272836,"2012-04-25 22:22:00",22,101
28.435644,30.837689,"2012-06-29 22:55:00",104,101
30.497529,31.541613,"2012-06-30 00:22:00",37,32
30.593244,32.273666,"2012-06-30 12:44:00",37,32
29.851519,31.511116,"2012-06-30 12:54:00",104,101
29.967116,30.923117,"2012-06-27 05:00:00",22,101
31.203424,29.909802,"2012-01-01 13:50:00",115,113
30.106896,31.432564,"2012-06-30 20:15:00",31,118
31.200092,29.918739,"2012-04-03 18:12:00",104,101
30.292665,31.742343,"2012-06-30 13:24:00",104,101
31.20943,29.923591,"2012-06-26 23:00:00",110,108
30.07792,31.383282,"2012-07-01 01:25:00",104,101
30.096337,31.321391,"2012-05-01 11:12:00",39,32
30.009829,30.962271,"2012-06-22 05:00:00",22,101
30.009829,30.962271,"2012-06-22 05:00:00",35,34
30.943319,30.190572,"2012-07-01 13:16:00",116,113
30.548149,32.299997,"2012-07-01 13:49:00",104,101
30.017434,31.483527,"2012-06-29 08:30:00",116,113
30.692625,31.339528,"2012-07-02 13:08:00",116,113
29.845437,31.335477,"2012-07-02 22:00:00",109,108
31.217879,29.934026,"2012-05-01 01:39:00",38,32
30.062064,31.345005,"2012-06-24 07:00:00",104,101
30.044588,31.179019,"2012-07-02 01:08:00",22,101
26.992514,31.353474,"2012-02-14 23:23:00",104,101
29.989021,31.151461,"2012-07-04 13:06:00",35,34
30.724534,31.797743,"2011-07-05 11:47:00",102,101
31.181858,29.899532,"2012-07-05 12:27:00",119,118
